"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100f8bd0","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100fc21f","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","100fd726","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10102542","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","101039dd","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"100830442019-10-25 16:49:02","10083044","ORD5 - 30834","10107da8","25","10","2019-10-25 16:49:02","2019-10-25 16:49:28","58","59","bridge","4140","70"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1000cada","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1000e148","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1001359d","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100160d2","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1001abfc","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10020f19","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100260fa","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10029040","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1002a24d","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10031834","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10033f50","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10038944","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1003b0da","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1003b6f9","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1003c54b","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1004fe10","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10050062","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10054b3b","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100567ad","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1005a08d","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1005f148","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10065033","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10066beb","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10068811","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1006b709","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1006c54a","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1006eee7","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1007023d","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10073196","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10078026","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10081e38","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100950a9","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10096814","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10098af5","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","1009b469","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100a02af","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100a39ef","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100a73fe","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100aac2f","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100b0f00","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100b971f","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100b9e96","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100cdee1","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100da1d7","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100ddc29","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100e24e7","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100e2a38","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100e4b68","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100e80d8","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100f4d5f","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100f591d","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100f70be","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100f8bd0","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100fc21f","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","100fd726","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10102542","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","101039dd","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"100830442019-10-25 10:12:02","10083044","ORD5 - 30834","10107da8","25","10","2019-10-25 10:12:02","2019-10-25 10:12:17","58","58","bridge","4135","71"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1000cada","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1000e148","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1001359d","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100160d2","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1001abfc","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10020f19","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100260fa","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10029040","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1002a24d","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10031834","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10033f50","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10038944","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1003b0da","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1003b6f9","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1003c54b","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1004fe10","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10050062","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10054b3b","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100567ad","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1005a08d","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1005f148","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10065033","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10066beb","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10068811","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1006b709","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1006c54a","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1006eee7","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1007023d","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10073196","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10078026","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10081e38","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100950a9","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10096814","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10098af5","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","1009b469","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100a02af","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100a39ef","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100a73fe","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100aac2f","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100b0f00","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100b971f","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100b9e96","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100cdee1","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100da1d7","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100ddc29","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100e24e7","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100e2a38","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100e4b68","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100e80d8","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100f4d5f","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100f591d","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100f70be","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100f8bd0","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100fc21f","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","100fd726","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10102542","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","101039dd","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"100830442019-10-18 17:09:59","10083044","ORD5 - 30834","10107da8","18","10","2019-10-18 17:09:59","2019-10-18 17:10:11","58","58","bridge","4005","69"
"incident_guid","b_esn","b_name","day","month","start","stop","cam_count","inc_cams","drop_type","duration_sum","avg"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1000cada","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1000e148","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1001359d","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100160d2","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1001abfc","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10020f19","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100260fa","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10029040","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1002a24d","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10031834","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10033f50","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10038944","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1003b0da","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1003b6f9","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1003c54b","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10050062","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10054b3b","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100567ad","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1005a08d","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1005f148","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10065033","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10066beb","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10068811","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1006b709","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1006c54a","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1006eee7","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1007023d","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10073196","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10078026","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10081e38","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100950a9","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","10098af5","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","1009b469","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100a02af","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100a39ef","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100a73fe","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100aac2f","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100b0f00","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100b971f","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100b9e96","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100cdee1","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100da1d7","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100ddc29","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100e24e7","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100e2a38","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100e4b68","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100e80d8","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100f4d5f","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100f591d","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100f70be","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
"100830442019-10-23 11:12:59","10083044","ORD5 - 30834","100f8bd0","23","10","2019-10-23 11:12:59","2019-10-23 11:13:28","58","57","bridge","3940","69"
