"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"10109078","DTW - 30560","2851200","2848644","2556","99.9100%","2556","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","7"
"10007c0c","ORD1 - 31387","3283200","3276127","7073","99.7800%","0","0","0.0000%","0","0","0.0000%","7073","2","100.0000%","10","7"
"100d7b9b","SEA1 - 31232","4406400","4403488","2912","99.9300%","2912","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","7"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"100b317d","ATL2 - 30564","6134400","5879851","254549","95.8500%","0","0","0.0000%","254549","5","100.0000%","0","0","0.0000%","10","7"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"10093b39","PHL - 31493","5529600","5527275","2325","99.9600%","0","0","0.0000%","2325","4","100.0000%","0","0","0.0000%","10","7"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"10077d26","SJU1 - 31559","5702400","5701814","586","99.9900%","0","0","0.0000%","24","2","4.1000%","562","1","95.9000%","10","7"
"10033c8f","IAH2 - 30556","2937600","2937551","49","100.0000%","0","0","0.0000%","49","2","100.0000%","0","0","0.0000%","10","7"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"1007809a","LAX2 - 30668","6134400","6132657","1743","99.9700%","0","0","0.0000%","0","0","0.0000%","1743","1","100.0000%","10","7"
"10061de1","MIA2 - 31246","5961600","5956953","4647","99.9200%","0","0","0.0000%","1323","1","28.4700%","3324","3","71.5300%","10","7"
"100c3985","JFK1 - 30557","5184000","5129932","54068","98.9600%","9831","2","18.1800%","40423","635","74.7600%","3814","3","7.0500%","10","7"
"1009004c","CVG - 32885","3196800","3196784","16","100.0000%","0","0","0.0000%","16","1","100.0000%","0","0","0.0000%","10","7"
"1009e6c6","LAX1 - 30331","5616000","5609000","7000","99.8800%","0","0","0.0000%","187","10","2.6700%","6813","1","97.3300%","10","7"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","7"
"1004bbe9","SFO2 - 30555","5875200","5843611","31589","99.4600%","17320","3","54.8300%","0","0","0.0000%","14269","4","45.1700%","10","7"
"1001f8a7","PDX - 32813","4665600","4661698","3902","99.9200%","3902","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","7"
"10012346","DFW2 - 29295","3801600","3801506","94","100.0000%","0","0","0.0000%","94","2","100.0000%","0","0","0.0000%","10","7"
"100a54e9","DFW1 - 29290","3974400","3971355","3045","99.9200%","3045","5","100.0000%","0","0","0.0000%","0","0","0.0000%","10","7"
"100354fd","JFK2 - 30561","6048000","6039647","8353","99.8600%","0","0","0.0000%","7201","1","86.2100%","1152","1","13.7900%","10","8"
"100736ee","SEA2 - 31242","2764800","2759541","5259","99.8100%","5259","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","8"
"1000e712","DEN - EEN-BR820-30333","3024000","3022568","1432","99.9500%","1432","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","8"
"100317d3","SFO1 - 34022","3888000","3883412","4588","99.8800%","0","0","0.0000%","2730","2","59.5000%","1858","1","40.5000%","10","8"
"10105ff7","MIA1 - 31492","7689600","7639177","50423","99.3400%","18741","1","37.1700%","1543","49","3.0600%","30139","533","59.7700%","10","8"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","8"
"100112ce","ATL1 - 31335","6739200","6736358","2842","99.9600%","0","0","0.0000%","0","0","0.0000%","2842","1","100.0000%","10","8"
"10090323","IAH1 - 30554","3628800","3625094","3706","99.9000%","0","0","0.0000%","729","1","19.6700%","2977","1","80.3300%","10","8"
"10035cb5","IAH3 - 30178","3369600","3363374","6226","99.8200%","0","0","0.0000%","0","0","0.0000%","6226","1","100.0000%","10","8"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","8"
"100eed3d","ORD2 - 30567","4838400","4838157","243","99.9900%","0","0","0.0000%","243","2","100.0000%","0","0","0.0000%","10","8"
"10083044","ORD5 - 30834","5011200","5011173","27","100.0000%","0","0","0.0000%","27","1","100.0000%","0","0","0.0000%","10","8"
"10109078","DTW - 30560","2851200","2849935","1265","99.9600%","1240","1","98.0200%","25","1","1.9800%","0","0","0.0000%","10","8"
"10007c0c","ORD1 - 31387","3283200","3281440","1760","99.9500%","1743","1","99.0300%","17","1","0.9700%","0","0","0.0000%","10","8"
"100d7b9b","SEA1 - 31232","4406400","4365490","40910","99.0700%","38115","7","93.1700%","1409","2","3.4400%","1386","2","3.3900%","10","8"
"1000fede","ORD3 - 30566","6048000","6028455","19545","99.6800%","19530","4","99.9200%","15","1","0.0800%","0","0","0.0000%","10","8"
"100b317d","ATL2 - 30564","6134400","6134230","170","100.0000%","0","0","0.0000%","170","2","100.0000%","0","0","0.0000%","10","8"
"100d1583","IAD - 30153","3456000","3454149","1851","99.9500%","1851","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","8"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","8"
"100248df","ORD4 - 30191","6048000","6031828","16172","99.7300%","8688","2","53.7200%","50","2","0.3100%","7434","4","45.9700%","10","8"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","8"
"10077d26","SJU1 - 31559","5702400","5698799","3601","99.9400%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","8"
"10033c8f","IAH2 - 30556","2937600","2937545","55","100.0000%","0","0","0.0000%","55","2","100.0000%","0","0","0.0000%","10","8"
"1008252d","RDU - 30177","2332800","2332774","26","100.0000%","0","0","0.0000%","26","1","100.0000%","0","0","0.0000%","10","8"
"1007809a","LAX2 - 30668","6134400","6119621","14779","99.7600%","0","0","0.0000%","2441","1","16.5200%","12338","2","83.4800%","10","8"
"10061de1","MIA2 - 31246","5961600","5956781","4819","99.9200%","0","0","0.0000%","0","0","0.0000%","4819","2","100.0000%","10","8"
"100c3985","JFK1 - 30557","5184000","5184000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","8"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","8"
"1009e6c6","LAX1 - 30331","5616000","5615588","412","99.9900%","0","0","0.0000%","412","10","100.0000%","0","0","0.0000%","10","8"
"1002ea86","ORD6 - 30833","2678400","2677331","1069","99.9600%","0","0","0.0000%","1069","2","100.0000%","0","0","0.0000%","10","8"
"1004bbe9","SFO2 - 30555","5875200","5869234","5966","99.9000%","5966","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","8"
"1001f8a7","PDX - 32813","4665600","4665480","120","100.0000%","0","0","0.0000%","120","1","100.0000%","0","0","0.0000%","10","8"
"10012346","DFW2 - 29295","3801600","3799033","2567","99.9300%","2138","1","83.2900%","429","1","16.7100%","0","0","0.0000%","10","8"
"100a54e9","DFW1 - 29290","3974400","3971622","2778","99.9300%","2466","4","88.7700%","0","0","0.0000%","312","3","11.2300%","10","8"
"100354fd","JFK2 - 30561","6048000","6045987","2013","99.9700%","2013","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","9"
"100736ee","SEA2 - 31242","2764800","2753801","10999","99.6000%","10999","6","100.0000%","0","0","0.0000%","0","0","0.0000%","10","9"
"1000e712","DEN - EEN-BR820-30333","3024000","3018561","5439","99.8200%","0","0","0.0000%","3601","1","66.2100%","1838","1","33.7900%","10","9"
"100317d3","SFO1 - 34022","3888000","3886086","1914","99.9500%","1914","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","9"
"10105ff7","MIA1 - 31492","7689600","7689586","14","100.0000%","0","0","0.0000%","14","1","100.0000%","0","0","0.0000%","10","9"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"100112ce","ATL1 - 31335","6739200","6727347","11853","99.8200%","0","0","0.0000%","1323","1","11.1600%","10530","3","88.8400%","10","9"
"10090323","IAH1 - 30554","3628800","3615037","13763","99.6200%","0","0","0.0000%","10803","3","78.4900%","2960","1","21.5100%","10","9"
"10035cb5","IAH3 - 30178","3369600","2740803","628797","81.3400%","0","0","0.0000%","25","1","0.0000%","628772","4","100.0000%","10","9"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"100eed3d","ORD2 - 30567","4838400","4831067","7333","99.8500%","6699","1","91.3500%","11","1","0.1500%","623","2","8.5000%","10","9"
"10083044","ORD5 - 30834","5011200","5009935","1265","99.9700%","0","0","0.0000%","0","0","0.0000%","1265","1","100.0000%","10","9"
"10109078","DTW - 30560","2851200","2851200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"10007c0c","ORD1 - 31387","3283200","3279286","3914","99.8800%","0","0","0.0000%","16","1","0.4100%","3898","1","99.5900%","10","9"
"100d7b9b","SEA1 - 31232","4406400","4376581","29819","99.3200%","17775","5","59.6100%","11703","19","39.2500%","341","8","1.1400%","10","9"
"1000fede","ORD3 - 30566","6048000","6038807","9193","99.8500%","5592","1","60.8300%","3601","1","39.1700%","0","0","0.0000%","10","9"
"100b317d","ATL2 - 30564","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"100d1583","IAD - 30153","3456000","3454230","1770","99.9500%","0","0","0.0000%","0","0","0.0000%","1770","1","100.0000%","10","9"
"10093b39","PHL - 31493","5529600","5520670","8930","99.8400%","4257","1","47.6700%","3601","1","40.3200%","1072","1","12.0000%","10","9"
"100248df","ORD4 - 30191","6048000","6045616","2384","99.9600%","0","0","0.0000%","11","1","0.4600%","2373","1","99.5400%","10","9"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"10077d26","SJU1 - 31559","5702400","5702357","43","100.0000%","0","0","0.0000%","43","2","100.0000%","0","0","0.0000%","10","9"
"10033c8f","IAH2 - 30556","2937600","2937525","75","100.0000%","0","0","0.0000%","24","1","32.0000%","51","1","68.0000%","10","9"
"1008252d","RDU - 30177","2332800","2331459","1341","99.9400%","1341","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","9"
"1007809a","LAX2 - 30668","6134400","6130507","3893","99.9400%","0","0","0.0000%","306","2","7.8600%","3587","4","92.1400%","10","9"
"10061de1","MIA2 - 31246","5961600","5950038","11562","99.8100%","10244","2","88.6000%","11","1","0.1000%","1307","1","11.3000%","10","9"
"100c3985","JFK1 - 30557","5184000","5179268","4732","99.9100%","4608","1","97.3800%","124","1","2.6200%","0","0","0.0000%","10","9"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"1009e6c6","LAX1 - 30331","5616000","5615137","863","99.9800%","0","0","0.0000%","198","7","22.9400%","665","1","77.0600%","10","9"
"1002ea86","ORD6 - 30833","2678400","2676560","1840","99.9300%","1840","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","9"
"1004bbe9","SFO2 - 30555","5875200","5860462","14738","99.7500%","11720","2","79.5200%","0","0","0.0000%","3018","1","20.4800%","10","9"
"1001f8a7","PDX - 32813","4665600","4662106","3494","99.9300%","3494","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","9"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","9"
"100a54e9","DFW1 - 29290","3974400","3973583","817","99.9800%","618","1","75.6400%","11","1","1.3500%","188","1","23.0100%","10","9"
"100354fd","JFK2 - 30561","6048000","6039470","8530","99.8600%","4056","2","47.5500%","1281","3","15.0200%","3193","3","37.4300%","10","10"
"100736ee","SEA2 - 31242","2764800","2762439","2361","99.9100%","0","0","0.0000%","2361","3","100.0000%","0","0","0.0000%","10","10"
"1000e712","DEN - EEN-BR820-30333","3024000","3022776","1224","99.9600%","0","0","0.0000%","1224","3","100.0000%","0","0","0.0000%","10","10"
"100317d3","SFO1 - 34022","3888000","3883755","4245","99.8900%","0","0","0.0000%","2849","3","67.1100%","1396","1","32.8900%","10","10"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"100112ce","ATL1 - 31335","6739200","6730397","8803","99.8700%","0","0","0.0000%","3602","1","40.9200%","5201","2","59.0800%","10","10"
"10090323","IAH1 - 30554","3628800","3624893","3907","99.8900%","3907","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","10"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"100eed3d","ORD2 - 30567","4838400","4838123","277","99.9900%","0","0","0.0000%","277","1","100.0000%","0","0","0.0000%","10","10"
"10083044","ORD5 - 30834","5011200","5002792","8408","99.8300%","0","0","0.0000%","3602","1","42.8400%","4806","2","57.1600%","10","10"
"10109078","DTW - 30560","2851200","2841764","9436","99.6700%","5812","2","61.5900%","3624","2","38.4100%","0","0","0.0000%","10","10"
"10007c0c","ORD1 - 31387","3283200","3279317","3883","99.8800%","0","0","0.0000%","0","0","0.0000%","3883","1","100.0000%","10","10"
"100d7b9b","SEA1 - 31232","4406400","4403501","2899","99.9300%","0","0","0.0000%","2899","4","100.0000%","0","0","0.0000%","10","10"
"1000fede","ORD3 - 30566","6048000","6033814","14186","99.7700%","13913","3","98.0800%","86","1","0.6100%","187","1","1.3200%","10","10"
"100b317d","ATL2 - 30564","6134400","6131143","3257","99.9500%","0","0","0.0000%","489","1","15.0100%","2768","1","84.9900%","10","10"
"100d1583","IAD - 30153","3456000","3451191","4809","99.8600%","4809","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","10"
"10093b39","PHL - 31493","5529600","5526678","2922","99.9500%","0","0","0.0000%","2922","3","100.0000%","0","0","0.0000%","10","10"
"100248df","ORD4 - 30191","6048000","6042911","5089","99.9200%","0","0","0.0000%","5089","4","100.0000%","0","0","0.0000%","10","10"
"1001eb37","BOS2 - 31336","2592000","2590222","1778","99.9300%","0","0","0.0000%","0","0","0.0000%","1778","1","100.0000%","10","10"
"10077d26","SJU1 - 31559","5702400","5701701","699","99.9900%","699","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","10"
"10033c8f","IAH2 - 30556","2937600","2936135","1465","99.9500%","0","0","0.0000%","1359","3","92.7600%","106","2","7.2400%","10","10"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"1007809a","LAX2 - 30668","6134400","6131671","2729","99.9600%","0","0","0.0000%","0","0","0.0000%","2729","1","100.0000%","10","10"
"10061de1","MIA2 - 31246","5961600","5954398","7202","99.8800%","0","0","0.0000%","7202","2","100.0000%","0","0","0.0000%","10","10"
"100c3985","JFK1 - 30557","5184000","5176943","7057","99.8600%","4385","1","62.1400%","19","1","0.2700%","2653","1","37.5900%","10","10"
"1009004c","CVG - 32885","3196800","3193199","3601","99.8900%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","10"
"1009e6c6","LAX1 - 30331","5616000","5611310","4690","99.9200%","4192","1","89.3800%","166","5","3.5400%","332","1","7.0800%","10","10"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"1004bbe9","SFO2 - 30555","5875200","5861053","14147","99.7600%","6332","1","44.7600%","3601","1","25.4500%","4214","1","29.7900%","10","10"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","10"
"10012346","DFW2 - 29295","3801600","3799414","2186","99.9400%","2186","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","10"
"100a54e9","DFW1 - 29290","3974400","3973178","1222","99.9700%","0","0","0.0000%","482","1","39.4400%","740","2","60.5600%","10","10"
"100354fd","JFK2 - 30561","6048000","6042033","5967","99.9000%","4194","2","70.2900%","42","1","0.7000%","1731","2","29.0100%","10","11"
"100736ee","SEA2 - 31242","2764800","2764800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"1000e712","DEN - EEN-BR820-30333","3024000","3016798","7202","99.7600%","0","0","0.0000%","7202","2","100.0000%","0","0","0.0000%","10","11"
"100317d3","SFO1 - 34022","3888000","3886250","1750","99.9500%","0","0","0.0000%","252","1","14.4000%","1498","2","85.6000%","10","11"
"10105ff7","MIA1 - 31492","7689600","7685964","3636","99.9500%","0","0","0.0000%","3636","4","100.0000%","0","0","0.0000%","10","11"
"1004c0ff","ORD7 - 30832","2505600","2503872","1728","99.9300%","1728","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","11"
"100112ce","ATL1 - 31335","6739200","6735425","3775","99.9400%","0","0","0.0000%","3601","1","95.3900%","174","1","4.6100%","10","11"
"10090323","IAH1 - 30554","3628800","3626331","2469","99.9300%","2469","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","11"
"10035cb5","IAH3 - 30178","3369600","3359135","10465","99.6900%","0","0","0.0000%","0","0","0.0000%","10465","1","100.0000%","10","11"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"100eed3d","ORD2 - 30567","4838400","4838377","23","100.0000%","0","0","0.0000%","23","2","100.0000%","0","0","0.0000%","10","11"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"10109078","DTW - 30560","2851200","2845716","5484","99.8100%","5484","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","11"
"10007c0c","ORD1 - 31387","3283200","3280711","2489","99.9200%","2396","1","96.2600%","93","1","3.7400%","0","0","0.0000%","10","11"
"100d7b9b","SEA1 - 31232","4406400","4406400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"100b317d","ATL2 - 30564","6134400","6134262","138","100.0000%","0","0","0.0000%","108","5","78.2600%","30","1","21.7400%","10","11"
"100d1583","IAD - 30153","3456000","3455867","133","100.0000%","0","0","0.0000%","133","2","100.0000%","0","0","0.0000%","10","11"
"10093b39","PHL - 31493","5529600","5524907","4693","99.9200%","4693","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","11"
"100248df","ORD4 - 30191","6048000","6044399","3601","99.9400%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","11"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"10077d26","SJU1 - 31559","5702400","5696054","6346","99.8900%","6346","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","11"
"10033c8f","IAH2 - 30556","2937600","2937521","79","100.0000%","0","0","0.0000%","26","1","32.9100%","53","1","67.0900%","10","11"
"1008252d","RDU - 30177","2332800","2331748","1052","99.9500%","0","0","0.0000%","995","2","94.5800%","57","1","5.4200%","10","11"
"1007809a","LAX2 - 30668","6134400","6132064","2336","99.9600%","0","0","0.0000%","0","0","0.0000%","2336","2","100.0000%","10","11"
"10061de1","MIA2 - 31246","5961600","5960257","1343","99.9800%","0","0","0.0000%","0","0","0.0000%","1343","4","100.0000%","10","11"
"100c3985","JFK1 - 30557","5184000","5184000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"1009004c","CVG - 32885","3196800","3193199","3601","99.8900%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","11"
"1009e6c6","LAX1 - 30331","5616000","5612318","3682","99.9300%","0","0","0.0000%","3682","6","100.0000%","0","0","0.0000%","10","11"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","11"
"1004bbe9","SFO2 - 30555","5875200","5866724","8476","99.8600%","5823","1","68.7000%","0","0","0.0000%","2653","1","31.3000%","10","11"
"1001f8a7","PDX - 32813","4665600","4661634","3966","99.9100%","3945","1","99.4700%","21","1","0.5300%","0","0","0.0000%","10","11"
"10012346","DFW2 - 29295","3801600","3798239","3361","99.9100%","3361","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","11"
"100a54e9","DFW1 - 29290","3974400","3970181","4219","99.8900%","3489","3","82.7000%","0","0","0.0000%","730","2","17.3000%","10","11"
"100354fd","JFK2 - 30561","6048000","6041761","6239","99.9000%","6239","3","100.0000%","0","0","0.0000%","0","0","0.0000%","10","12"
"100736ee","SEA2 - 31242","2764800","2764800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"1000e712","DEN - EEN-BR820-30333","3024000","3023889","111","100.0000%","0","0","0.0000%","111","1","100.0000%","0","0","0.0000%","10","12"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"10105ff7","MIA1 - 31492","7689600","7680462","9138","99.8800%","0","0","0.0000%","7202","2","78.8100%","1936","1","21.1900%","10","12"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"100112ce","ATL1 - 31335","6739200","6696592","42608","99.3700%","0","0","0.0000%","39800","3","93.4100%","2808","1","6.5900%","10","12"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"10035cb5","IAH3 - 30178","3369600","2421720","947880","71.8700%","978","1","0.1000%","23","2","0.0000%","946879","11","99.8900%","10","12"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"100eed3d","ORD2 - 30567","4838400","4833109","5291","99.8900%","0","0","0.0000%","0","0","0.0000%","5291","1","100.0000%","10","12"
"10083044","ORD5 - 30834","5011200","5008002","3198","99.9400%","3062","1","95.7500%","136","1","4.2500%","0","0","0.0000%","10","12"
"10109078","DTW - 30560","2851200","2848385","2815","99.9000%","2815","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","12"
"10007c0c","ORD1 - 31387","3283200","3281518","1682","99.9500%","1682","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","12"
"100d7b9b","SEA1 - 31232","4406400","4403229","3171","99.9300%","2503","1","78.9300%","668","2","21.0700%","0","0","0.0000%","10","12"
"1000fede","ORD3 - 30566","6048000","6047763","237","100.0000%","0","0","0.0000%","237","2","100.0000%","0","0","0.0000%","10","12"
"100b317d","ATL2 - 30564","6134400","6132101","2299","99.9600%","0","0","0.0000%","26","1","1.1300%","2273","1","98.8700%","10","12"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"100248df","ORD4 - 30191","6048000","6040601","7399","99.8800%","0","0","0.0000%","3601","1","48.6700%","3798","1","51.3300%","10","12"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"10077d26","SJU1 - 31559","5702400","5692504","9896","99.8300%","9896","2","100.0000%","0","0","0.0000%","0","0","0.0000%","10","12"
"10033c8f","IAH2 - 30556","2937600","2937121","479","99.9800%","0","0","0.0000%","479","2","100.0000%","0","0","0.0000%","10","12"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"10061de1","MIA2 - 31246","5961600","5958939","2661","99.9600%","0","0","0.0000%","0","0","0.0000%","2661","2","100.0000%","10","12"
"100c3985","JFK1 - 30557","5184000","5184000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"1009e6c6","LAX1 - 30331","5616000","5615244","756","99.9900%","0","0","0.0000%","756","4","100.0000%","0","0","0.0000%","10","12"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"1004bbe9","SFO2 - 30555","5875200","5866851","8349","99.8600%","8094","1","96.9500%","255","1","3.0500%","0","0","0.0000%","10","12"
"1001f8a7","PDX - 32813","4665600","4661615","3985","99.9100%","3894","1","97.7200%","91","1","2.2800%","0","0","0.0000%","10","12"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","12"
"100a54e9","DFW1 - 29290","3974400","3974241","159","100.0000%","0","0","0.0000%","159","1","100.0000%","0","0","0.0000%","10","12"
"100354fd","JFK2 - 30561","6048000","6039575","8425","99.8600%","8425","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","13"
"100736ee","SEA2 - 31242","2764800","2764800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","13"
"1000e712","DEN - EEN-BR820-30333","3024000","3024000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","13"
"100317d3","SFO1 - 34022","3888000","3884440","3560","99.9100%","0","0","0.0000%","13","1","0.3700%","3547","2","99.6300%","10","13"
"10105ff7","MIA1 - 31492","7689600","7653597","36003","99.5300%","0","0","0.0000%","36003","3","100.0000%","0","0","0.0000%","10","13"
"1004c0ff","ORD7 - 30832","2505600","2503750","1850","99.9300%","1850","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","13"
"100112ce","ATL1 - 31335","6739200","6729368","9832","99.8500%","0","0","0.0000%","0","0","0.0000%","9832","4","100.0000%","10","13"
"10090323","IAH1 - 30554","3628800","3619722","9078","99.7500%","2682","1","29.5400%","0","0","0.0000%","6396","2","70.4600%","10","13"
"10035cb5","IAH3 - 30178","3369600","3352689","16911","99.5000%","2583","1","15.2700%","193","17","1.1400%","14135","9","83.5800%","10","13"
"10015d48","BOS1- 34148","5616000","5612399","3601","99.9400%","0","0","0.0000%","3601","1","100.0000%","0","0","0.0000%","10","13"
"100eed3d","ORD2 - 30567","4838400","4828944","9456","99.8000%","4201","1","44.4300%","12","1","0.1300%","5243","1","55.4500%","10","13"
"10083044","ORD5 - 30834","5011200","5001207","9993","99.8000%","9881","2","98.8800%","112","2","1.1200%","0","0","0.0000%","10","13"
"10109078","DTW - 30560","2851200","2851200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","13"
"10007c0c","ORD1 - 31387","3283200","3280912","2288","99.9300%","2288","1","100.0000%","0","0","0.0000%","0","0","0.0000%","10","13"
"100d7b9b","SEA1 - 31232","4406400","4406400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","10","13"
