"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"10012346","DFW2 - 29295","3801600","3801527","73","100.0000%","0","0","0.0000%","0","0","0.0000%","73","1","100.0000%","8","2"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","2"
"100354fd","JFK2 - 30561","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100736ee","SEA2 - 31242","2764800","2750185","14615","99.4700%","0","0","0.0000%","14402","1","98.5400%","213","1","1.4600%","8","3"
"1000e712","DEN - EEN-BR820-30333","3024000","3024000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100112ce","ATL1 - 31335","6739200","6736675","2525","99.9600%","0","0","0.0000%","0","0","0.0000%","2525","1","100.0000%","8","3"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10109078","DTW - 30560","2851200","2845691","5509","99.8100%","0","0","0.0000%","0","0","0.0000%","5509","3","100.0000%","8","3"
"10007c0c","ORD1 - 31387","3283200","3282974","226","99.9900%","0","0","0.0000%","0","0","0.0000%","226","5","100.0000%","8","3"
"100d7b9b","SEA1 - 31232","4406400","4402611","3789","99.9100%","0","0","0.0000%","0","0","0.0000%","3789","1","100.0000%","8","3"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100b317d","ATL2 - 30564","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100d1583","IAD - 30153","3456000","3454969","1031","99.9700%","0","0","0.0000%","0","0","0.0000%","1031","1","100.0000%","8","3"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1008252d","RDU - 30177","2332800","2330047","2753","99.8800%","0","0","0.0000%","0","0","0.0000%","2753","2","100.0000%","8","3"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100c3985","JFK1 - 30557","5184000","5178440","5560","99.8900%","0","0","0.0000%","0","0","0.0000%","5560","3","100.0000%","8","3"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","3"
"100354fd","JFK2 - 30561","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100736ee","SEA2 - 31242","2764800","2728096","36704","98.6700%","0","0","0.0000%","36003","3","98.0900%","701","3","1.9100%","8","4"
"1000e712","DEN - EEN-BR820-30333","3024000","3024000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100112ce","ATL1 - 31335","6739200","6733820","5380","99.9200%","0","0","0.0000%","0","0","0.0000%","5380","2","100.0000%","8","4"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10109078","DTW - 30560","2851200","2845276","5924","99.7900%","0","0","0.0000%","494","1","8.3400%","5430","2","91.6600%","8","4"
"10007c0c","ORD1 - 31387","3283200","3282972","228","99.9900%","0","0","0.0000%","0","0","0.0000%","228","5","100.0000%","8","4"
"100d7b9b","SEA1 - 31232","4406400","4400208","6192","99.8600%","0","0","0.0000%","0","0","0.0000%","6192","3","100.0000%","8","4"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
